FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.WrongTypedField,WrongTypedField,0.18572603866721513,0,1,0,0,0,1,0.0,15,8,1.0,0,2,1,1,1,0.0,1
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AllValidatorTests.java.AllValidatorTests,AllValidatorTests,0.18572603866721513,3,1,3,0,0,0,0.0,17,8,1.0,0,0,0,0,0,0.0,0
org.junit.tests.junit3compatibility.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ForwardCompatibilityPrintingTest.java.ForwardCompatibilityPrintingTest.TestResultPrinter,TestResultPrinter,0.18572603866721513,0,1,0,0,0,1,0.0,17,13,1.0,0,1,2,1,1,0.0,1
org.junit.tests.junit3compatibility.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ForwardCompatibilityPrintingTest.java.ForwardCompatibilityPrintingTest,ForwardCompatibilityPrintingTest,0.18572603866721513,2,1,2,0,0,9,0.0,32,76,1.0,2,3,0,3,3,0.0,4
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationValidatorFactoryTest.java.AnnotationValidatorFactoryTest.ValidatorThatThrowsException,ValidatorThatThrowsException,0.18572603866721513,0,1,0,0,0,0,0.0,28,5,1.0,0,0,0,0,0,0.0,0
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationValidatorFactoryTest.java.AnnotationValidatorFactoryTest.SampleTestWithValidatorThatThrowsException,SampleTestWithValidatorThatThrowsException,0.18572603866721513,1,1,1,0,0,0,0.0,42,3,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.ExcludeCategories.java.ExcludeCategories.ExcludesAny,ExcludesAny,0.18572603866721513,0,1,0,0,0,1,0.0,11,14,1.0,0,1,0,1,1,0.0,1
org.junit.matchers.Throwables.java.JUnitMatchers.java.JUnitMatchers,JUnitMatchers,0.1366378719319896,0,1,0,0,0,100,0.0,13,107,0.0,0,10,0,10,10,0.0,10
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.BeforesAndAfters,BeforesAndAfters,0.04908816673522555,1,1,1,0,1,0,1.0,16,21,1.0,1,4,0,3,3,1.0,3
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationValidatorFactoryTest.java.AnnotationValidatorFactoryTest.Validator,Validator,0.18572603866721513,0,1,0,0,0,0,0.0,9,2,1.0,0,0,0,0,0,0.0,0
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationValidatorFactoryTest.java.AnnotationValidatorFactoryTest.SampleTestWithValidator,SampleTestWithValidator,0.18572603866721513,1,1,1,0,0,0,0.0,23,3,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.NoRulesTest,NoRulesTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,8,1.0,0,2,0,1,1,0.0,1
org.junit.experimental.categories.ExcludeCategories.java.ExcludeCategories,ExcludeCategories,0.1366378719319896,2,1,2,1,0,1,0.0,17,43,0.0,1,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AllTheoriesRunnerTests.java.AllTheoriesRunnerTests,AllTheoriesRunnerTests,0.18572603866721513,13,1,13,0,0,0,0.0,22,18,1.0,0,0,0,0,0,0.0,0
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationValidatorFactoryTest.java.AnnotationValidatorFactoryTest,AnnotationValidatorFactoryTest,0.18572603866721513,3,1,3,0,0,4,0.0,30,38,1.0,0,2,0,2,2,0.0,2
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.BlockJUnit4ClassRunnerWithParameters,BlockJUnit4ClassRunnerWithParameters,0.11740710270122036,4,3,4,0,2,186,0.6666666666666666,36,201,0.9333333333333333,2,16,0,14,14,0.0,27
org.junit.samples.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ListTest.java.ListTest,ListTest,0.04908816673522555,0,1,0,0,2,0,1.0,8,78,0.9090909090909091,0,13,0,10,10,0.4666666666666667,12
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.MultipleRuleTest.Increment,Increment,0.18572603866721513,0,1,0,0,0,1,0.0,9,11,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.MultipleRuleTest,MultipleRuleTest,0.18572603866721513,1,1,1,0,0,1,0.0,16,24,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.SonOfExampleTest,SonOfExampleTest,0.18572603866721513,1,1,1,1,0,0,0.0,16,3,1.0,0,0,0,0,0,0.0,0
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.PublicClassValidatorTest.java.PublicClassValidatorTest.NonPublicClass,NonPublicClass,0.18572603866721513,0,1,0,0,0,0,0.0,14,3,1.0,0,0,0,0,0,0.0,0
org.junit.internal.runners.statements.Throwables.java.RunAfters.java.RunAfters,RunAfters,0.0683189359659948,0,1,0,0,1,2,1.0,9,39,0.6666666666666667,0,3,0,2,2,0.0,3
org.junit.samples.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllSamplesTests.java.AllSamplesTests,AllSamplesTests,0.18572603866721513,1,1,1,0,0,0,0.0,15,7,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.OneFieldTwoKindsOfRule,OneFieldTwoKindsOfRule,0.18572603866721513,1,1,1,0,1,0,0.0,22,9,1.0,0,2,0,1,1,0.0,1
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.PublicClassValidatorTest.java.PublicClassValidatorTest.PublicClass,PublicClass,0.18572603866721513,0,1,0,0,0,0,0.0,11,3,1.0,0,0,0,0,0,0.0,0
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.PublicClassValidatorTest.java.PublicClassValidatorTest,PublicClassValidatorTest,0.18572603866721513,2,1,2,0,0,4,0.0,24,29,1.0,0,2,0,2,2,0.0,2
org.junit.experimental.categories.IncludeCategories.java.IncludeCategories.IncludesAny,IncludesAny,0.18572603866721513,0,1,0,0,0,1,0.0,11,14,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.DataPointMethodsMustBePublic,DataPointMethodsMustBePublic,0.18572603866721513,0,1,0,0,0,49,0.0,28,37,1.0,0,7,0,7,7,0.0,7
org.junit.runners.model.Throwables.java.MethodSorters.java.Statement.java.Statement,Statement,0.1366378719319896,0,1,0,0,0,1,0.0,9,12,0.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.BothKindsOfRule,BothKindsOfRule,0.11740710270122036,0,1,0,0,1,0,0.0,15,14,1.0,0,3,0,2,2,1.0,2
org.junit.experimental.categories.IncludeCategories.java.IncludeCategories,IncludeCategories,0.1366378719319896,2,1,2,1,0,1,0.0,17,43,0.0,1,1,0,1,1,0.0,1
org.junit.internal.runners.statements.Throwables.java.RunBefores.java.RunBefores,RunBefores,0.0683189359659948,0,1,0,0,1,2,1.0,10,28,0.6666666666666667,0,3,0,2,2,0.0,3
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest.ExampleTest,ExampleTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,19,1.0,0,1,1,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestRuleTest.java.TestRuleTest,TestRuleTest,0.11740710270122036,25,5,25,0,4,565,0.6666666666666666,12,587,1.0,0,30,0,25,25,0.03333333333333333,25
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.DataPointFieldsMustBePublic,DataPointFieldsMustBePublic,0.18572603866721513,0,1,0,0,0,1,0.0,27,25,1.0,0,7,0,1,1,0.0,1
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ParameterizedNamesTest.java.ParameterizedNamesTest.ParametrizedWithSpecialCharsInName,ParametrizedWithSpecialCharsInName,0.18572603866721513,0,1,0,0,0,4,0.0,34,22,1.0,0,2,0,2,2,0.0,2
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ParameterizedNamesTest.java.ParameterizedNamesTest,ParameterizedNamesTest,0.1366378719319896,1,1,1,0,0,1,0.0,22,38,0.5,0,1,0,1,1,0.0,3
org.junit.runners.model.Throwables.java.MethodSorters.java.InvalidTestClassError.java.InvalidTestClassError,InvalidTestClassError,0.1366378719319896,1,1,1,1,1,2,0.0,21,35,0.33333333333333337,1,4,0,2,2,0.0,3
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationsValidatorTest.java.AnnotationsValidatorTest.AnnotationValidatorClassTest,AnnotationValidatorClassTest,0.18572603866721513,1,1,1,0,0,1,0.0,28,6,1.0,0,1,0,1,1,0.0,1
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationsValidatorTest.java.AnnotationsValidatorTest.AnnotationValidatorFieldTest,AnnotationValidatorFieldTest,0.18572603866721513,1,1,1,0,0,1,0.0,28,8,1.0,0,2,0,1,1,0.0,1
org.junit.internal.runners.statements.Throwables.java.InvokeMethod.java.InvokeMethod,InvokeMethod,0.11740710270122036,0,1,0,0,1,0,1.0,12,14,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.DataPointMethodsMustBeStatic,DataPointMethodsMustBeStatic,0.18572603866721513,0,1,0,0,0,9,0.0,28,17,1.0,0,3,0,3,3,0.0,3
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationsValidatorTest.java.AnnotationsValidatorTest.AnnotationValidatorMethodTest,AnnotationValidatorMethodTest,0.18572603866721513,1,1,1,0,0,1,0.0,29,6,1.0,0,1,0,1,1,0.0,1
org.junit.internal.runners.statements.Throwables.java.Fail.java.Fail,Fail,0.11740710270122036,0,1,0,0,1,0,1.0,4,12,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.DataPointFieldsMustBeStatic,DataPointFieldsMustBeStatic,0.18572603866721513,0,1,0,0,0,1,0.0,27,13,1.0,0,3,0,1,1,0.0,1
org.junit.runners.model.Throwables.java.MethodSorters.java.TestTimedOutException.java.TestTimedOutException,TestTimedOutException,0.1366378719319896,0,1,0,0,2,0,0.0,21,40,0.0,0,5,0,2,2,0.0,2
org.junit.experimental.categories.CategoryValidator.java.CategoryValidator,CategoryValidator,0.0683189359659948,0,1,0,0,1,2,1.0,17,43,0.33333333333333337,0,3,0,2,2,0.0,5
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.BlockJUnit4ClassRunnerWithParametersTest.java.BlockJUnit4ClassRunnerWithParametersTest.ClassWithPrivateParameter,ClassWithPrivateParameter,0.18572603866721513,0,1,0,0,0,1,0.0,25,9,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.TheoriesMustBePublic,TheoriesMustBePublic,0.18572603866721513,0,1,0,0,0,1,0.0,20,10,1.0,0,2,0,1,1,0.0,1
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationsValidatorTest.java.AnnotationsValidatorTest.ExampleAnnotationValidator,ExampleAnnotationValidator,0.11740710270122036,0,1,0,0,3,3,1.0,26,22,1.0,0,6,0,3,3,0.0,3
org.junit.validator.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AnnotationsValidatorTest.java.AnnotationsValidatorTest,AnnotationsValidatorTest,0.18572603866721513,4,1,4,0,0,16,0.0,24,81,1.0,0,4,0,4,4,0.0,4
org.junit.internal.runners.statements.Throwables.java.FailOnTimeout.java.FailOnTimeout.CallableStatement,CallableStatement,0.04908816673522555,0,1,0,0,1,0,1.0,17,19,1.0,0,3,0,2,2,1.0,2
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.NullsOK,NullsOK,0.18572603866721513,0,1,0,0,0,1,0.0,7,13,1.0,0,3,0,1,1,0.0,1
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.BlockJUnit4ClassRunnerWithParametersTest.java.BlockJUnit4ClassRunnerWithParametersTest.ClassWithParameterizedAnnotation,ClassWithParameterizedAnnotation,0.18572603866721513,1,1,1,0,0,1,0.0,32,7,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestWatchmanTest.java.TestWatchmanTest.LoggingTestWatchman,LoggingTestWatchman,0.04908816673522555,0,1,0,0,1,0,1.0,19,27,1.0,0,5,0,4,4,1.0,4
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.BlockJUnit4ClassRunnerWithParametersTest.java.BlockJUnit4ClassRunnerWithParametersTest,BlockJUnit4ClassRunnerWithParametersTest,0.11740710270122036,3,1,3,0,1,2,1.0,40,58,1.0,0,3,0,2,2,0.0,2
org.junit.tests.validation.anotherpackage.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.Sub.java.Sub,Sub,0.18572603866721513,1,1,1,1,0,0,0.0,3,3,1.0,0,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.DoesntUseParams,DoesntUseParams,0.18572603866721513,0,1,0,0,0,1,0.0,15,10,1.0,0,2,0,1,1,0.0,1
org.junit.tests.validation.anotherpackage.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.Super.java.Super,Super,0.18572603866721513,0,1,0,0,0,1,0.0,5,5,1.0,0,1,1,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestWatchmanTest.java.TestWatchmanTest.FailingTest,FailingTest,0.11740710270122036,1,1,1,0,1,2,1.0,11,16,1.0,1,4,0,2,2,0.0,2
org.junit.tests.validation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ValidationTest.java.ValidationTest.NonStaticBeforeClass,NonStaticBeforeClass,0.18572603866721513,0,1,0,0,0,4,0.0,20,9,1.0,0,2,0,2,2,0.0,2
org.junit.runners.model.Throwables.java.MethodSorters.java.FrameworkField.java.FrameworkField,FrameworkField,0.0,1,3,1,0,1,0,1.0,14,87,0.6666666666666667,0,12,0,11,11,0.5833333333333334,11
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields.HasAFailingTheory,HasAFailingTheory,0.18572603866721513,0,1,0,0,0,1,0.0,17,10,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UnsuccessfulWithDataPointFields.java.UnsuccessfulWithDataPointFields,UnsuccessfulWithDataPointFields,0.18572603866721513,8,1,8,0,0,100,0.0,31,225,1.0,0,10,0,10,10,0.0,10
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestWatchmanTest.java.TestWatchmanTest.ViolatedAssumptionTest,ViolatedAssumptionTest,0.11740710270122036,1,1,1,0,1,2,1.0,22,16,1.0,1,4,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestWatchmanTest.java.TestWatchmanTest,TestWatchmanTest,0.18572603866721513,2,1,2,0,0,4,0.0,16,78,1.0,0,2,0,2,2,0.0,2
org.junit.tests.validation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ValidationTest.java.ValidationTest.WrongBeforeClass,WrongBeforeClass,0.18572603866721513,0,1,0,0,0,1,0.0,16,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.validation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ValidationTest.java.ValidationTest,ValidationTest,0.18572603866721513,2,1,2,0,0,4,0.0,14,30,1.0,0,2,0,2,2,0.0,2
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllParameterizedTests.java.AllParameterizedTests,AllParameterizedTests,0.18572603866721513,3,1,3,0,0,0,0.0,21,8,1.0,0,0,0,0,0,0.0,0
org.junit.runners.model.Throwables.java.MethodSorters.java.RunnerScheduler.java.RunnerScheduler,RunnerScheduler,0.1366378719319896,0,1,0,0,0,4,0.0,15,21,0.0,0,2,0,2,2,0.0,2
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.TestWithParametersTest.java.TestWithParametersTest.AnotherDummyClass,AnotherDummyClass,0.18572603866721513,0,1,0,0,0,0,0.0,17,2,1.0,0,0,0,0,0,0.0,0
org.junit.runners.parameterized.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.TestWithParametersTest.java.TestWithParametersTest.DummyClass,DummyClass,0.18572603866721513,0,1,0,0,0,0,0.0,10,2,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.ParallelComputer.java.ParallelComputer,ParallelComputer,0.18572603866721513,0,1,0,0,2,21,0.0,16,54,1.0,0,7,0,5,5,0.0,6
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.LoggingTestRule.java.LoggingTestRule,LoggingTestRule,0.11740710270122036,1,1,1,0,1,0,1.0,15,13,1.0,0,3,0,1,1,0.0,1
org.junit.tests.validation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.FailedConstructionTest.java.FailedConstructionTest.CantConstruct,CantConstruct,0.18572603866721513,0,1,0,0,0,1,0.0,13,9,1.0,0,1,0,1,1,0.0,1
org.junit.tests.validation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.FailedConstructionTest.java.FailedConstructionTest,FailedConstructionTest,0.18572603866721513,1,1,1,0,0,1,0.0,22,19,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.WithParameterSupplier.java.WithParameterSupplier.TestClassUsingSupplierWithTestClassConstructor,TestClassUsingSupplierWithTestClassConstructor,0.18572603866721513,1,1,1,0,0,1,0.0,46,8,1.0,0,1,0,1,1,0.0,1
